created_at,text
2021-11-29 17:30:57,Will You Ever Recognize What You Have Lost? by @stsoflima https://t.co/rx6yW4MWWK in too deep. #Hitler will not be… https://t.co/jri4pZ5nik
2021-11-29 17:29:17,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 17:26:56,Forgot to take a pic but there is a toothbrush celebrating #Hitler and #Nazi hakenkreuz. Made in #Mumbai.  Amazing… https://t.co/uROwV6TpAM
2021-11-29 17:26:08,Historical truth becomes a lie used to promote a political agenda when important parts of it are hidden to avoid of… https://t.co/Rnsd8XQOzS
2021-11-29 17:18:50,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 17:17:48,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 17:17:10,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 17:10:24,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 16:56:33,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 16:41:24,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 16:39:04,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 16:34:50,Killing #Hitler via #TimeMachine is the less interesting story. The more interesting story is the time machine trav… https://t.co/JFBJvGjwAY
2021-11-29 16:34:32,"Orson Welles met #Hitler 

#hitlerseparation 

https://t.co/nhlnyDvZqm"
2021-11-29 16:31:50,@Dinesh117547559 @AmitMukherji15 @sandipbiswas84 @sahilgoyal20 @DeekshaNRaut @suchetadalal @BhavikaKapoor5 PL SEE P… https://t.co/JdUUex32hp
2021-11-29 16:26:14,CITIZEN WANTS TO KNOW IS IT RULLING OF #HITLER #MUSSOLINI &amp; #DYRES GOING ON? WHY SHOWED #UNDEMOCRATIC WAY IN PASSIN… https://t.co/70bn1dFtQd
2021-11-29 16:25:37,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 16:11:59,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 15:52:10,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 15:40:27,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 15:34:11,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 15:29:43,"#WW2 Overnight he changed a little girl`s life. Occupation. Deportation. Imprisonment. #Hitler""Beyond the Wire""… https://t.co/gf7ZyvQVcE"
2021-11-29 15:23:57,RT @SolomonYue: But it won't work 4 #Xitler because the world is witnessing that #CCP fascist #China putting 1 million+ #Uyghurs in concent…
2021-11-29 15:19:55,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 15:12:16,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 15:11:49,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 15:10:50,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 15:04:32,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 15:04:06,More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-e… https://t.co/bjJeKdBLHu
2021-11-29 15:01:56,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 14:57:24,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 14:48:05,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 14:46:39,"Know #Churchill? Big #Murderer.
#Winston #Churchill makes #Hitler look like a #Saint.

The #British #Government won… https://t.co/AhcSdO8eib"
2021-11-29 14:42:22,"Italo #Balbo and my grandfather, Naples 1939, exactly one year after my grandfather’s lunch with #Hitler (where he… https://t.co/Gjr8Eruc8L"
2021-11-29 14:34:24,@Lod5y @7ofiw @CCondy__ Come lick this marshmallow fluff out of my asshole then carry me in league 🤪🏳️‍🌈🏳️‍🌈🏳️‍🌈… https://t.co/MyYS9Zpagm
2021-11-29 14:28:04,"RT @OSSORNUM: Do you know this, the nazi have a way of undoing the #injection ? So do 4,000 Japanese researchers.  My name is Michael Innes…"
2021-11-29 14:25:11,"Do you know this, the nazi have a way of undoing the #injection ? So do 4,000 Japanese researchers.  My name is Mic… https://t.co/CipDm5AdYv"
2021-11-29 14:25:04,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 14:24:06,"RT @WW2Today: 28th November 1941

Adolf Hitler receives the Grand Mufti of Jerusalem Mohammed Amin al-Husseini.

#otd #history #ww2 #hitler…"
2021-11-29 14:24:03,"RT @PakiEscortGirl: #Declassified information from the FBI, #Hitler fled to #Argentina via the Canary Islands after the fall of #Nazi Germa…"
2021-11-29 14:23:57,RT @ArchiPatriot72: Yep. Trump's a murderer! Anyone who supports this pig is supporting #Hitler!
2021-11-29 14:23:53,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 14:20:09,"RT @SaifulHoqueSai1: Do find similarity? 
#modi #hitler https://t.co/Lyx3hpxX1Y"
2021-11-29 14:15:25,More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-e… https://t.co/Bu6dRqXdD0
2021-11-29 14:06:12,"RT @BadProductionz: @KassandraSeven @AnonBruja @RepPaulRyanVP @BadProductionz why NOT #Trump 

If you know #Hitler history you know he was…"
2021-11-29 13:58:02,"#Communists #Agenda for #Hindus linked to #Hitler &amp; #Nazism in #Europe 

https://t.co/KqppzVtToX"
2021-11-29 13:40:40,RT @SolomonYue: But it won't work 4 #Xitler because the world is witnessing that #CCP fascist #China putting 1 million+ #Uyghurs in concent…
2021-11-29 13:26:58,Hate mongers and insurrectionists don't apologize. Did #Hitler ever apologize? We are the #taxpayers and our money… https://t.co/BB5GiKXKG0
2021-11-29 13:03:21,RT @SolomonYue: But it won't work 4 #Xitler because the world is witnessing that #CCP fascist #China putting 1 million+ #Uyghurs in concent…
2021-11-29 13:02:00,RT @BandanaMrs: YES ALL RUBBISH .. WHY DURING #PARLIAMENTMONSOONSESSION ALL BILLS WERE PASSED WITHOUT ANY DISCUSSION WITH #OPPOSITION WITH…
2021-11-29 13:01:56,"RT @BandanaMrs: WHAT A FOOLISH REPLY, WHEN PASSED #FARMERSBILL2020 #LABOURBILLS PASSED KICKING OUT OPPOSITION INTO DUSTBIN ABOLISHING #KRIS…"
2021-11-29 12:53:21,"IF YOU TAKE TEST OF PATIENCE OPPOSITION, WHEN KICKING OUT THEM INTO DUSTBIN DOING EVERY THING  AS PER OWN #HITLER… https://t.co/WktLXtL8Pl"
2021-11-29 12:20:11,"RT @Angie_RejoinEU: #FoodForThought 
#Hitler
1934 - Referendum 2  
- on merging the posts of Chancellor and President
The German leadership…"
2021-11-29 10:44:06,"#LookWhosBack is a #German #Satire #movie about #Hitler and #modern times.
This film starts as amusing and… https://t.co/l90jx508qC"
2021-11-29 10:38:31,"RT @BandanaMrs: YES,RULE OF #HITLER #MUSSOLINI AND #DYRES ARE GOING ON  .THERE IS NO DEMOCRACY AT ALL @vplobo1969 @AMITMUKHERJI15 @BhavikaK…"
2021-11-29 9:56:36,"RT @PakiEscortGirl: #Declassified information from the FBI, #Hitler fled to #Argentina via the Canary Islands after the fall of #Nazi Germa…"
2021-11-29 9:49:19,"@thierrybaudet Like Hitler tried in ww2  , The Dutch people are ready to fight back. #Hitler #nazipolicy… https://t.co/8ulbD5tkTu"
2021-11-29 9:34:37,"RT @kiasiabia: #NFT #IranNFTs #IranNFT #NFTIran #Hitler #Bahman #Collage #ETH #opensea #PolygonNFTs #Collage_out

Hey Hitler - That's it
ht…"
2021-11-29 9:33:15,"WHAT A FOOLISH REPLY, WHEN PASSED #FARMERSBILL2020 #LABOURBILLS PASSED KICKING OUT OPPOSITION INTO DUSTBIN ABOLISHI… https://t.co/JoWLCuewrt"
2021-11-29 9:30:02,YES ALL RUBBISH .. WHY DURING #PARLIAMENTMONSOONSESSION ALL BILLS WERE PASSED WITHOUT ANY DISCUSSION WITH… https://t.co/UVistN9J65
2021-11-29 9:21:09,"YES,RULE OF #HITLER #MUSSOLINI AND #DYRES ARE GOING ON  .THERE IS NO DEMOCRACY AT ALL @vplobo1969 @AMITMUKHERJI15… https://t.co/Wg0TQTcRdY"
2021-11-29 8:48:59,"RT @k_helca: #SkullAndBones* created @CIA
#JFK vs #SecretSocieties*👆
#Hitler role model @USArmy 
Henry @Ford supplied engines for #Nazi tan…"
2021-11-29 8:48:43,"#SkullAndBones* created @CIA
#JFK vs #SecretSocieties*👆
#Hitler role model @USArmy 
Henry @Ford supplied engines fo… https://t.co/Vs6iTEDtQZ"
2021-11-29 8:45:34,"RT @JohnCordBooks2: THIS WILL NEVER STOP with some #RomeDeclaration but #TRUTH UNTAUGHT that MAKES us Free of 1,600-year #Fascist #Vatican…"
2021-11-29 8:34:33,RT @JohnCordBooks2: Ignored curfew. Weaponized. Citizenry under polarizing Nationalism-Socialism. #Germany's was called #Nazism funded by C…
2021-11-29 8:04:16,"#Obama is #Hitler's Grandson...?..
Hummmmmm...
Almost Sounds Plausible....
#Time Will Tell.....
[or not]...
My.....… https://t.co/2wgWYmZOX4"
2021-11-29 7:48:10,"“I have the support of the police, the support of the military, the support .. - via @pensignal #Writing #Writer… https://t.co/koW8YvXOC9"
2021-11-29 7:26:03,Yep. Trump's a murderer! Anyone who supports this pig is supporting #Hitler! https://t.co/vOP1JF6m0Z
2021-11-29 6:42:12,"RT @k_helca: This is the moment💥 #Rutte4

@gertjansegers @christenunie @CU_EersteKamer

Q: Who won #WW2❔ 
A: #Nazi did☑ 

Wait⏩8+min📍1917
h…"
2021-11-29 6:42:02,"This is the moment💥 #Rutte4

@gertjansegers @christenunie @CU_EersteKamer

Q: Who won #WW2❔ 
A: #Nazi did☑ 

Wait⏩8… https://t.co/pP3qRJ7ZYX"
2021-11-29 6:34:52,Ignored curfew. Weaponized. Citizenry under polarizing Nationalism-Socialism. #Germany's was called #Nazism funded… https://t.co/aGJnTWwL5U
2021-11-29 6:02:59,"@EmmanuelMacron hey #Hitler , why don’t you leave the african nations in peace, you have robbed enough in the last… https://t.co/DFckZ7zODK"
2021-11-29 5:49:10,@TheEconomist Like the strength they are showing in #Niger the fascist @EmmanuelMacron is the new #Hitler …shame on… https://t.co/2NqQlaHQ3t
2021-11-29 5:27:01,"@mamta_rajgarh1 Please dont take me seriously 
#mahajhootha #hitler #nazi #mahakameena https://t.co/dGh7l5Bu16"
2021-11-29 4:25:50,. #Hitler was idolized for his master race theory that he himself did NOT fit. #Trump is being idolized for ideals… https://t.co/prmoif6TRp
2021-11-29 4:04:23,@Hist0ry101 @Walmart @Walmart since when selling merchandise depicting the perpetrators of the #ArmenianGenocide an… https://t.co/Dn82dFeZNC
2021-11-29 3:41:31,"@GDoc2001 Time to rid world of threat posed by #trump America failed against #Hitler-&gt;was too late!

When does ""nev… https://t.co/lQLySgNTQj"
2021-11-29 3:28:43,RT @SolomonYue: But it won't work 4 #Xitler because the world is witnessing that #CCP fascist #China putting 1 million+ #Uyghurs in concent…
2021-11-29 3:12:38,#WallStPutsch #CIA #Hitler #WW2 #Coldwar #Cuba #Drugs #Vietnam #JFK #Nixon #Watergate #Terrorism #Iran #Iraq1 #911… https://t.co/7hCE9j3uIT
2021-11-29 3:12:12,@SPABG2 #WallStPutsch #CIA #Hitler #WW2 #Coldwar #Cuba #Drugs #Vietnam #JFK #Nixon #Watergate #Terrorism #Iran… https://t.co/rsz4XGyani
2021-11-29 2:58:36,"World Governments Must  BOYCOTT #BEIJING2022 OLYMPICS  #GENOCIDE  GAMES  
STOP 🛑 XI JINPING’S NAZI LIKE BEHAVIOUR… https://t.co/VeAfoI9iTH"
2021-11-29 2:45:12,"RT @WW2Today: 28th November 1941

Adolf Hitler receives the Grand Mufti of Jerusalem Mohammed Amin al-Husseini.

#otd #history #ww2 #hitler…"
2021-11-29 2:29:26,"#trump literally enjoys the same loyalty as #Hitler did… Except, #Hitler did things that suggested he might be wort… https://t.co/VwkmM5Ek5J"
2021-11-29 2:18:54,RT @IrkaLive: @Claire_V0ltaire Those who dictate what &amp; where Jewish students can/can’t eat - same have no issues with Chinese government g…
2021-11-29 1:58:34,RT @UFOinsightcom: The #Hitler #Conspiracy – The Most Secret Of Secret Escapes? https://t.co/udYHZJeM2x #nazigermany
2021-11-29 1:53:57,The #Hitler #Conspiracy – The Most Secret Of Secret Escapes? https://t.co/udYHZJeM2x #nazigermany
2021-11-29 1:33:43,"RT @MahdiLiima: Who lead #TigrayGenocide?
Who allowed rape?
Who is starving #Tigray?
Who encouraged massacres against #Tigrayans?
Who invit…"
2021-11-29 1:28:02,RT @SolomonYue: But it won't work 4 #Xitler because the world is witnessing that #CCP fascist #China putting 1 million+ #Uyghurs in concent…
2021-11-29 1:07:59,RT @SolomonYue: But it won't work 4 #Xitler because the world is witnessing that #CCP fascist #China putting 1 million+ #Uyghurs in concent…
2021-11-29 1:04:21,Biden to Appoint Antisemitism Envoy who Defended Comparing Trump to Hitler... https://t.co/c31y2kSG7D #biden #to… https://t.co/UEi2BCGMrF
2021-11-29 0:45:36,RT @SolomonYue: But it won't work 4 #Xitler because the world is witnessing that #CCP fascist #China putting 1 million+ #Uyghurs in concent…
2021-11-29 0:17:09,RT @SolomonYue: But it won't work 4 #Xitler because the world is witnessing that #CCP fascist #China putting 1 million+ #Uyghurs in concent…
2021-11-29 0:07:19,RT @SolomonYue: But it won't work 4 #Xitler because the world is witnessing that #CCP fascist #China putting 1 million+ #Uyghurs in concent…
2021-11-29 0:06:56,RT @SolomonYue: But it won't work 4 #Xitler because the world is witnessing that #CCP fascist #China putting 1 million+ #Uyghurs in concent…
2021-11-28 23:58:17,"Oioi @sajidjavid 

It's not a #Law. Its a #Mandate that I choose to not comply with.

@1922_Committee sort this lit… https://t.co/cEsjqQvM4U"
2021-11-28 23:48:51,RT @IrkaLive: @Claire_V0ltaire Those who dictate what &amp; where Jewish students can/can’t eat - same have no issues with Chinese government g…
2021-11-28 23:41:59,@Claire_V0ltaire Those who dictate what &amp; where Jewish students can/can’t eat - same have no issues with Chinese go… https://t.co/hFvXMi9MDS
2021-11-28 23:10:04,.⁦⁦⁦⁦@CNN⁩ this is the #Hitler-praising racist fascist *car* that deliberately murdered people in WI.  https://t.co/yEDWnUBJ8y
2021-11-28 22:11:48,"RT @khronoshistoria: V de Vendetta vs los “Trump” del s. XX: Hitler y Thatcher

De @Leuqiam86

#khronos ⏳ #Revista 🗞 #Historia 📚📖 #Alemania…"
2021-11-28 22:04:01,#Hitler #Nations Knowledge is power site airs: Professor #Huntington of #Harvard says #AmericanEthos is #Anglo-Prot… https://t.co/OnFMBKxKmi
2021-11-28 21:51:56,@DavidBCohen1 .@UofT students have no problem with Chinese government genociding Uyghurs or Hamas/PLO legally murde… https://t.co/FIjnQNfSOS
2021-11-28 21:48:31,RT @GordonGChang: #Apple’s #TimCook is espousing an argument that would have required companies to do business in the 1930s and even the ea…
2021-11-28 21:32:26,RT @SolomonYue: But it won't work 4 #Xitler because the world is witnessing that #CCP fascist #China putting 1 million+ #Uyghurs in concent…
2021-11-28 21:27:13,RT @SolomonYue: But it won't work 4 #Xitler because the world is witnessing that #CCP fascist #China putting 1 million+ #Uyghurs in concent…
2021-11-28 21:21:34,"just heard that #australia is pushing a digital ID system, and outsourcing the 'approved companies' who can run it… https://t.co/VojCC9fKwW"
2021-11-28 21:21:11,RT @SolomonYue: But it won't work 4 #Xitler because the world is witnessing that #CCP fascist #China putting 1 million+ #Uyghurs in concent…
2021-11-28 20:59:10,RT @SolomonYue: But it won't work 4 #Xitler because the world is witnessing that #CCP fascist #China putting 1 million+ #Uyghurs in concent…
2021-11-28 20:58:31,"THIS WILL NEVER STOP with some #RomeDeclaration but #TRUTH UNTAUGHT that MAKES us Free of 1,600-year #Fascist… https://t.co/0k3ARc45Gr"
2021-11-28 20:50:46,@theAliceRoberts Straight from #Hitler’s playbook - disgusting and ashamed of this #government and the demise of our #democracy
2021-11-28 20:50:17,RT @SolomonYue: But it won't work 4 #Xitler because the world is witnessing that #CCP fascist #China putting 1 million+ #Uyghurs in concent…
2021-11-28 20:26:34,RT @SolomonYue: But it won't work 4 #Xitler because the world is witnessing that #CCP fascist #China putting 1 million+ #Uyghurs in concent…
2021-11-28 20:20:52,"RT @PakiEscortGirl: #Declassified information from the FBI, #Hitler fled to #Argentina via the Canary Islands after the fall of #Nazi Germa…"
2021-11-28 20:18:59,"RT @PakiEscortGirl: #Declassified information from the FBI, #Hitler fled to #Argentina via the Canary Islands after the fall of #Nazi Germa…"
2021-11-28 20:18:54,RT @SolomonYue: But it won't work 4 #Xitler because the world is witnessing that #CCP fascist #China putting 1 million+ #Uyghurs in concent…
2021-11-28 20:13:12,But it won't work 4 #Xitler because the world is witnessing that #CCP fascist #China putting 1 million+ #Uyghurs in… https://t.co/P0lKIl1Ss4
2021-11-28 19:45:17,"“I have the support of the police, the support of the military, the support .. - via @pensignal #Writing #Writer… https://t.co/lhPFZQyJlt"
2021-11-28 19:11:36,Cue #CathyNewman-voice: 'So you are saying #vaccines would have prevented #Hitler?' https://t.co/yfr62HaTqH
2021-11-28 19:03:18,"RT @PakiEscortGirl: #Declassified information from the FBI, #Hitler fled to #Argentina via the Canary Islands after the fall of #Nazi Germa…"
2021-11-28 18:38:21,"#Declassified information from the FBI, #Hitler fled to #Argentina via the Canary Islands after the fall of #Nazi G… https://t.co/DONWjixTtf"
2021-11-28 18:12:55,"RT @MarceloBR21: #Lockdown in #Austria?
The #NewWorldOrder is a #Nazi dream.
#NeverForget,#Hitler was an #Austrian.
Ever wonder why Nazi co…"
2021-11-28 17:58:30,"RT @WW2Today: 28th November 1941

Adolf Hitler receives the Grand Mufti of Jerusalem Mohammed Amin al-Husseini.

#otd #history #ww2 #hitler…"
2021-11-28 17:49:38,"RT @WW2Today: 28th November 1941

Adolf Hitler receives the Grand Mufti of Jerusalem Mohammed Amin al-Husseini.

#otd #history #ww2 #hitler…"
2021-11-28 17:38:27,The Brooklyn Times - https://t.co/7HYeWWeVlx | #TNT - The #News And #Times - https://t.co/Ua2bBpRAnt | #JOSSICA - J… https://t.co/w67APcGdVi
2021-11-28 17:30:13,"RT @WW2Today: 28th November 1941

Adolf Hitler receives the Grand Mufti of Jerusalem Mohammed Amin al-Husseini.

#otd #history #ww2 #hitler…"
2021-11-28 17:28:04,"28th November 1941

Adolf Hitler receives the Grand Mufti of Jerusalem Mohammed Amin al-Husseini.

#otd #history… https://t.co/SuhR8Q9dBm"
2021-11-28 17:26:13,RT @Hist0ry101: Oh but what a surprise… now the TRIO of the perpetrators of the #ArmenianGenocide is complete at @walmart! They even have a…
2021-11-28 17:24:45,"RT @prothoughts2: #XiJingping  #China 

XI JINGING IS A DICTATOR
THERE IS NO DICTATOR THAT CAN BE DICTATED
THEY HAVE ONE THING IN THEIR MIN…"
2021-11-28 16:37:46,@anet2111 I thought it was Adolf #Hitler for a minute there not Adolf #Trump!
2021-11-28 16:13:17,@TheoMoudakis So to give an extreme example. You wouldn’t have played favourites during #WW2 and would have disresp… https://t.co/22QpSo5tql
2021-11-28 15:46:59,"@mikekami9599 @DavidPicasso4 The 🌹#DSA is openly, publicly following #hitler without any pushback from the Democratic party"
2021-11-28 15:43:19,@rugelachlvr @george_revutsky Needs to finally be addressed by human rights lawyers. The discovery alone (Twitter’s… https://t.co/8VRUR1jIWK
2021-11-28 15:15:09,"#Fascist have always walked hand-in-hand with #corporatists.
The reason #Hitler was able to eclipse #Mussolini's fa… https://t.co/IF86YZLgTx"
2021-11-28 15:14:14,"The missing photo of #Hitler and the #Mufti of #Jerusalem

https://t.co/KSMPLtvFl9"
2021-11-28 15:03:36,"@TheDemocrats of 2021 sounding exactly like #Hitler, #Stalin and #Mao. https://t.co/sYym8XmuqT"
2021-11-28 15:02:57,RT @SAH16928046: Not many people realize or remember that it was #Boothby who forewarned #Churchill about the Nazi Party Ambitions and the…
2021-11-28 14:20:25,@RealChaimHaber3 Now you see why history isn't taught in public schools. They can justify genocide the same way… https://t.co/By95Qpf6su
2021-11-28 14:09:12,RT @Justis4u3: I am sure your idol #Hitler would have agreed with you.  But those who drowned were #refugees and not #immigrants as you cal…
2021-11-28 14:07:16,I am sure your idol #Hitler would have agreed with you.  But those who drowned were #refugees and not #immigrants a… https://t.co/xBtD3qB9ry
2021-11-28 13:12:58,@nytimes coverage of social posts is fair game but if they don’t cover Brooks #Hitler &amp; #Nazi fantasies is just rev… https://t.co/2DDPD0RUGZ
2021-11-28 12:55:55,"Uprising Update #Australia: resistance to antisocial lunatics grows | November 28, 2021
- AUSTRALIAN MP CALLS ON CI… https://t.co/CeDlpfU4w5"
2021-11-28 12:06:46,RT @SunjayJK: #Bhopal: #Goering 4 #Hitler:Ppl can always b brought 2 ldrs' bidding~dat's easy:All U hve 2 do is tell thm thy are being atta…
2021-11-28 12:00:22,RT @GordonGChang: #Apple’s #TimCook is espousing an argument that would have required companies to do business in the 1930s and even the ea…
2021-11-28 11:46:37,"Who is worst? Both destroyed families, economies, and decided WHO would benefit from their activities. #twitterpoll… https://t.co/Ipk1L3YXM3"
2021-11-28 11:41:04,"#Ireland  continue to attempt to criminalise trade with #Israel
Ireland the only country in the world to send condo… https://t.co/zNrtaVG9FC"
2021-11-28 11:06:25,RT @GordonGChang: #Apple’s #TimCook is espousing an argument that would have required companies to do business in the 1930s and even the ea…
2021-11-28 10:00:01,"V de Vendetta vs los “Trump” del s. XX: Hitler y Thatcher

De @Leuqiam86

#khronos ⏳ #Revista 🗞 #Historia 📚📖… https://t.co/VtjSYK376A"
2021-11-28 9:57:12,RT @GordonGChang: #Apple’s #TimCook is espousing an argument that would have required companies to do business in the 1930s and even the ea…
2021-11-28 9:30:23,"@ScottBentonMP All the people that agree and liked this post would have been #Hitler supporters and #Nazis. 

Thank… https://t.co/rDTjcRCx0k"
2021-11-28 9:09:37,"@LadyVelvet_HFQ #HateSpeech is a Criminal offense against #Humanity, and need to be called out without hesitation !… https://t.co/rZBI2pdbNi"
2021-11-28 9:07:32,#Hitler was the personification of racial fear and hate. Too bad they didn't have big trucks then.
2021-11-28 7:43:34,"Hey Jeff!
Here's a whole BUCKET of wingnut.
#Vril 
#Antarctica 
#InnerEarth 
#OperationHighjump 
#UFOs 
#Hitler… https://t.co/ZBKgxlQwbp"
2021-11-28 7:42:13,"“I have the support of the police, the support of the military, the support .. - via @pensignal #Writing #Writer… https://t.co/wVTzvLgNOk"
2021-11-28 7:32:29,RT @LizaUK3: #Germany is using all the tricks in the book to build back a bigger army than they had during #Hitler days - the world is play…
2021-11-28 5:44:09,"RT @BandanaMrs: CITIZEN DON'T UNDERSTAND HOW LONG YOU PEOPLE WILL BE SHOWING ""BAHANA"" TO COVER UP ALL TYPES OF INCOMPETENCY, INCAPACITY SER…"
2021-11-28 5:32:36,"RT @louisviljee: #corruption of #democracy, the radical right and #antivaxxers. Looking increasingly like Germany and the rise of #Hitler?…"
2021-11-28 4:48:34,"CITIZEN DON'T UNDERSTAND HOW LONG YOU PEOPLE WILL BE SHOWING ""BAHANA"" TO COVER UP ALL TYPES OF INCOMPETENCY, INCAPA… https://t.co/kFu9SNodTe"
2021-11-28 3:21:05,"Pt 1...N.A.S.A. &amp; #Hitler ....
The Never #Ending Party... https://t.co/6WoxZUe61w"
2021-11-28 3:16:24,"Pt2...N.A.S.A &amp; #Hitler...
And #The Non-Stop #Party... https://t.co/kZW0JAXj2V"
2021-11-28 2:12:57,RT @GordonGChang: #Apple’s #TimCook is espousing an argument that would have required companies to do business in the 1930s and even the ea…
2021-11-28 0:52:16,RT @GordonGChang: #Apple’s #TimCook is espousing an argument that would have required companies to do business in the 1930s and even the ea…
2021-11-27 23:59:34,@Walmart I wonder why you don’t sell products with the picture of #Hitler since you sell those with #EnverPasha - t… https://t.co/2vf8qDyFO6
2021-11-27 23:51:12,RT @GordonGChang: #Apple’s #TimCook is espousing an argument that would have required companies to do business in the 1930s and even the ea…
2021-11-27 23:43:44,@BlackDouglas If a comparison needs to made it should be to #Hitler
2021-11-27 23:37:44,"#corruption of #democracy, the radical right and #antivaxxers. Looking increasingly like Germany and the rise of… https://t.co/K9yJ84vvmr"
2021-11-27 23:06:05,"RT @Zimeoni7: Adolf Hitler was born in Austria!
What a coincidence! #Austria #covid #COVIDIOTS #hitler #Nazi_Pass"
2021-11-27 22:55:57,"RT @Roger_Moorhouse: First up for #HistoryWritersDay - my first solo outing, “Killing Hitler” from 2006. An account of the surprisingly num…"
2021-11-27 22:48:26,"Adolf Hitler was born in Austria!
What a coincidence! #Austria #covid #COVIDIOTS #hitler #Nazi_Pass"
2021-11-27 22:01:50,RT @Hist0ry101: And because ENVER PASHA was not bad enough let’s add posters of TALAAT PASHA selling at @walmart. Now all that is missing i…
2021-11-27 22:00:13,RT @pragmaticmom: Ensnared in the Wolf's Lair by Ann Bausum https://t.co/j6hvphJxAy via @phtilton #ReadYourWorld #WWII #nonfiction #Hitler…
2021-11-27 21:46:22,"RT @Roger_Moorhouse: First up for #HistoryWritersDay - my first solo outing, “Killing Hitler” from 2006. An account of the surprisingly num…"
2021-11-27 21:42:10,Not many people realize or remember that it was #Boothby who forewarned #Churchill about the Nazi Party Ambitions a… https://t.co/GbdaXyjgkc
2021-11-27 20:36:02,RT @GordonGChang: #Apple’s #TimCook is espousing an argument that would have required companies to do business in the 1930s and even the ea…
2021-11-27 20:05:01,.@CivilRights .@DOJPH This is no longer the 1st Amendment issue. This is deliberate harassment of Jews by disciples… https://t.co/LPUPhUz2gu
2021-11-27 19:55:16,"The #CCP is oppressing #Uyghur Muslims in mass detention camps and separating families, similar to what #Hitler did… https://t.co/c3PVoeKKYx"
2021-11-27 19:41:21,"RT @Roger_Moorhouse: First up for #HistoryWritersDay - my first solo outing, “Killing Hitler” from 2006. An account of the surprisingly num…"
2021-11-27 19:39:05,"“I have the support of the police, the support of the military, the support .. - via @pensignal #Writing #Writer… https://t.co/DwXFNR1w2U"
2021-11-27 19:19:50,RT @Hist0ry101: Oh but what a surprise… now the TRIO of the perpetrators of the #ArmenianGenocide is complete at @walmart! They even have a…
2021-11-27 19:19:41,RT @Hist0ry101: And because ENVER PASHA was not bad enough let’s add posters of TALAAT PASHA selling at @walmart. Now all that is missing i…
2021-11-27 19:10:08,@Hist0ry101 @Walmart Do they sell #Hitler too ? 🤔😱
2021-11-27 19:09:22,RT @Hist0ry101: And because ENVER PASHA was not bad enough let’s add posters of TALAAT PASHA selling at @walmart. Now all that is missing i…
2021-11-27 19:01:30,"There are people who genuinely believe #Biden doing the exact same thing as #trump is somehow different.  

Just a… https://t.co/4MhGRf7mpq"
